review_id,user_id,business_id,stars,date,text,name,review_count,yelping_since,friend_count,useful,funny,cool,fans,state,review_length,word_count,account_age_days,reviews_per_day,states_reviewed_in,reviews_same_day,is_fake,is_short_review,is_extreme_rating,is_low_social,is_single_review_account,is_high_velocity,spam_score
BKeCCZNU4sdaLW3Fcw2PMS,BywEYdrUh56zNsbR4mj6M3,IdFF45ev2i3jZU8UUOgYOg,2.0,2019-05-09 00:00:00,"Nice little spot, decent portions too. The experience was more frustrating than enjoyable. It looked better in person than in the online photos, weirdly enough.. Also, the whole meal felt kind of uneven. Ordering was easy but pickup took about ten extra minutes past the quoted time. Idk, the sandwich was fine, not bad, just not something i'm still thinking about two days later. maybe I just came on an off day. Nothing was awful but I left disappointed. For the price I expected more than this.",User,320,2017-06-05 00:00:00,26,17,0,0,4,TN,497,87,939,0.3511,6,1,True,0,0,0,0,0,0
WBKiDMuasMlsOBN6tpWFsQ,CoULkkk4RQ2q5yfT6ULdCw,S9SYcMTJvKqImncnEZ7tFw,4.0,2018-04-15 03:15:15,"Well, I finally got to try Copper Fire after waiting a couple of years for them to open and then their various issues after opening that didn't allow me to eat there sooner.  We walked in on a late Saturday afternoon and were able to immediately get seated, it's a nice looking place.  It doesn't quite look finished though, a little bare but maybe that's what they are are going for.  My menu was also bare, that's right.  They handed me a menu book that didn't have an actual menu in it and the waiter eluded people were taking them and it wasn't the first time it had happened.  Whatever the case my be he was pleasant and a really good waiter.  My food was different, creative idea but I just didn't enjoy it- I had the Guacamole Chicken Sandwich, it was a little dry but dense is how I would mostly describe it, just didn't work on a toasted bun.  But the amount of time it took that and my friend's salad to come out was ridiculously quick.  They seem to be on their game in the kitchen.  I know I've heard they have some new equipment that helps them expedite and cook orders quicker than most and it definitely showed today.  So while I wasn't overly impressed with my specific dish my friend was elated with hers, seriously excited over a salad, so I'll give them another shot with a different order.  Nice addition to downtown.",Stacy,178,2014-03-08 23:10:06,104,115,32,23,4,IL,1337,248,4430,0.0401805869074492,3,1,False,0,0,0,0,0,0
ef9FSMooHr0uX3l3hAbXev,1GvrkGLF2GSssqc2RxyzP3,O4mH_WvFA0My7qOxbkAYow,3.0,2019-06-23 00:00:00,"Honestly I think I ordered the wrong thing. The portion size looked small at first but ended up being enough. I've definitely had more memorable meals for the same price.. The host got us seated quickly, which I appreciated because we didn't have a reservation. Parking was annoying, although that's probably more about the area than the restaurant. I left full, which at least counts for something. The sauces helped more than I thought they would.. It looked better online than it did in person.",User,91,2017-02-04 00:00:00,23,8,0,0,5,NV,497,85,1060,0.0988,2,2,True,0,0,0,0,0,0
yFEETlymtNs1NJo9CzV6XA,5aJZSE9Ifm9XhCl0a3Mqdg,Ro9yZrMiWVEX2fkA5C_QYw,2.0,2018-01-06 05:14:06,"This is always my go to Eegee's. We basically live across the street. 8"" Roast beef Grinder no Onion. Verified no onion. Receipt said no onion. Get home and it's loaded with onion. Threw the whole thing out. I love this location and will be back but maybe this can help people watch orders a bit closer. Keep on keepin on",Matt,9,2016-11-10 20:49:16,0,3,0,0,0,AZ,321,61,3452,0.0026071842410196,1,1,False,0,0,0,0,0,0
VgDENiDPFOKwzz3bpad_lA,PtjALklVvaFWQVbN7sRotw,JkBiCY04rSSAa7qrawqUsg,3.0,2018-09-04 21:44:33,"Basic diner. No frills.  No Wifi.  You're there to eat and not to waste time.  Servers are very nice and pretty good.  The food is good.  Burgers, salads, bagels, breakfast.",Marilyn,94,2012-08-22 23:03:14,0,65,29,10,0,MO,173,30,4993,0.0188263568996595,1,1,False,1,0,0,0,0,1
vSrOZQYE7vEh2kRDXEsdfw,rs8b_mkHbUHb1j3tTkUJzw,B2xtWMBTyDtd-ndqqaIC1Q,1.0,2018-03-24 03:41:12,"Came here for the beer selection, but was disappointed to find out this place is typical of the newer bars to feature short pours.  I ordered a beer and the glass looked like it was at best 12 oz.  I looked around and noticed few ""pint"" glasses on the tables of my neighbors.  Also noticed the beer menu does not show the glassware or size of pour.  

Fool me once, shame on you.  Fool me twice, shame on me. But in this case, there won't be a second visit.  Wish you well rolling those check splitting millennials, they don't know the difference.",Jim,79,2012-01-12 04:43:10,0,72,32,13,1,PA,547,102,5216,0.0151457055214723,3,1,False,0,1,0,0,0,1
5AXcovV8AyAjylqXqJQ-2w,N9E8zdO6G4rD6-yHVAoh4A,ouojmkWEGXafuJNvuxnfPw,5.0,2018-01-20 15:17:55,"I tried The "" upside down "" pizza.   It's was magnificent !!!!  Not only Cooked to perfection, the staff is very nice and VERY polite on the phone and when I picked up my pizza.  I'm hooked !!!",Shane,26,2017-03-26 14:04:02,0,3,0,0,0,PA,193,38,3316,0.0078407720144752,3,1,False,1,1,0,0,0,2
Z4NUAyvBsl_9HtZ0lOlOiQ,hs84CBuTvMV4J6ZpvLW0vg,ktM6aYuzqWd-kA8SIWswiQ,5.0,2019-07-17 12:09:58,"Was invited by friends so checked Yelp.  Saw pretty regular food on menu, BUT food is so tasty!  We each got something different, and loved it.  Potato Chips must be home made! Fabulous. High quality food at a fair price. There at 4:30p on a Tuesday so not crowded.  Must get a great weekend crowd.",Sally,13,2012-07-20 01:50:16,0,4,1,1,1,PA,298,55,5026,0.0025865499403103,1,1,False,0,1,0,0,0,1
TvfKR0CsLSxgadcCXZDBti,xdpWnrvgtFR3akdVN3J3df,dUOZB3F9187M8UjbAxTAkQ,5.0,2018-11-16 00:00:00,"the photos made it look a little better than it actually was. Nobody was rude or anything, it just took a while to get water refilled. The ramen broth had good flavor, maybe a little salty, but I still finished most of it. The sauces helped more than I thought they would.. For the amount of food, I thought the cost was fair. The place has that neighborhood spot feel, not fancy at all. I left full, which at least counts for something.",User,36,2019-06-01 00:00:00,0,0,0,0,0,DE,437,83,213,0.0789,1,1,True,0,1,1,0,0,2
f8L9il5iRJNqaaDmHlmdgA,iJ97UrvPlGNttp44qsJ-4A,fpi78UyYCZ-RSoibWc-NDg,4.0,2018-05-21 01:06:41,"I keep coming back here and trying more food, and it's all just fantastic. They're primarily corn-based here, with plenty of vegetarian and even some legitimately good vegan options. There are various specialty platters, but I think their titular papusas are the best thing they offer. I don't know that I've had better beans in New Orleans than what they stuff these things with, and they are very clearly freshly cooked. They've mostly got cheese, but the vegan one has a dash of garlic along with the beans and it excites the tastebuds too. Platters come with a salad, a couple of pieces of fried plantain, beans, and some weird but presumably healthy fermented cabbage.

You do have to put up with some stuff to get to that food though; it is a small place, and for some reason I can never get good cell service inside. They're cash only (ATM inside), and it costs a fair amount for being a little place with not a lot going for it other than deliciousness. And when I say the food is fresh, you will be waiting a while for it to be cooked (which is why the cell service matters), with interactions with staff in the meantime ranging from friendly to pushy.

That being said, if you can handle the wait, the resulting meal is totally worth it.",John,2399,2013-08-03 16:26:57,395,4571,775,2273,120,LA,1247,227,4647,0.5162470411017861,2,1,False,0,0,0,0,0,0
89-BoI7AXJA5YpvZJc7O4Q,Oa7KgrLhAfT3L8NxcBHLVQ,BoIt6TtgioNRp8zCRXMWzg,5.0,2019-07-21 07:38:11,"This place is always packed when we walk by, but we finally stumbled upon a nice table outside today and were excited to try it out. Will definitely be back. Pretty good service despite it being so busy. Awesome breakfast/brunch experience. I think it brings something different and a pretty cool vibe to the area in comparison to the taco place that was there before.",Angela,129,2016-11-22 16:10:28,8,65,10,27,4,ID,368,65,3440,0.0375,2,1,False,0,1,0,0,0,1
eHL_ansvm9y057UWd90TcQ,LPUUN7ld3tQmk3gegwHHmg,S8Px83t0l52hcRwE1phE5w,2.0,2019-08-05 18:09:52,"The service I experienced during my visit was not as bad as other reviews state, the ladies that helped me out were very nice! 
I will say though that the food here is extremely SALTY. I couldn't tell if it was only one item or just everything. I could only eat half of my bowl before I couldn't take it anymore.",Cayla,10,2015-07-24 01:22:12,138,3,1,0,0,MO,312,61,3927,0.0025464731347084,1,1,False,0,0,0,0,0,0
hqWsPpldS3lzGLFYlVAaGr,5NJV6rZ8zWlK8IruCUbLUZ,TaK6QGR0mpwcOd8rwr38vA,4.0,2019-01-20 00:00:00,"Food took forever but ended up being better than I expected. The ramen broth had good flavor, maybe a little salty, but I still finished most of it. It landed in that middle zone where you expect a little more but not a lot more. Parking was annoying, although that's probably more about the area than the restaurant. For a busy night they handled it okay. The sauces helped more than I thought they would.. I wouldn't write it off, but I also wouldn't hype it up.",User,117,2016-12-02 00:00:00,14,2,0,0,3,AB,464,87,1124,0.1689,5,1,True,0,0,0,0,0,0
rHk10xPCeEVwfk0-OOhGTQ,wYjX0Rrz4ltDkTH5zYIBAA,rJ7VuWpAeKa-XB2XH1VVzQ,4.0,2019-01-04 00:51:27,"They cooked a crispy cod. Delicious! Friendly service. They offer British drinks. I tried some British drinks. Something different taste but cool. When I enter the restaurant, feels like I am in British smiles.",Kzane,5,2013-01-29 01:25:05,12,1,0,1,0,AB,210,34,4833,0.0010345541071798,1,1,False,1,0,0,1,0,2
-jDY3av3x1RgUH0IhXN4Bg,sEtPEkIFi5UdBx-GCWPAgA,MOdKvwwY1cHc82W_iZR54Q,5.0,2019-09-01 19:44:54,"I meant to make a review for this place. We took some friends here from out of town a few weeks ago since they were craving Thai food. We were in the area so dropped in here. We had pat Thai, pad see ew, spring rolls and Thai tea. Not disappointed and the staff were cool and friendly. This would def be my Thai spot if I lived closer",Jeremy,40,2011-11-22 01:09:14,0,26,5,5,0,FL,334,69,5267,0.0075944560470856,1,1,False,0,1,0,0,0,1
LtCsQp3dhY-JrAeQb3PPAA,x8H4VNg1DahZ1MG4g0fuiQ,I_mCFePUG2MGuH-zuws7bA,5.0,2018-05-17 00:04:37,"Amazing food!!! We tried this place on a whim of the suggestion of The Google and was blown away by the option and flavor profile! The veggistroni was THE best soup I have ever had. We ordered a quart to take home. Service was a little slow, but very friendly and well worth the wait. We will be back!",Dawn,10,2015-02-13 00:16:50,2,5,1,1,0,NV,301,59,4088,0.0024461839530332,1,1,False,0,1,0,0,0,1
h-GqnYwXkOyDIBz6wTx29g,uKV1lxEnVuC9fST8jriseA,ReV4Q3rEJ8neicQPc6pC0w,2.0,2019-09-11 01:47:39,"We have been going here for decades.  Unfortunately, our food was not good...the signature shrimp cocktail is now served with only 4 shrimp.  The shrimp cocktail is now served smothered in the sauce, disguising the smaller, lower quality size of the shrimp.  The creamed spinach was extremely dry...not creamed at all! The ""medium""tuna was cold and raw.  Zapped in a microwave when returned to get it cooked as ordered, the plate was microwave hot, the food microwaved chewy . The steak was good, but not the stand out meal of years past.  So disappointed that another restaurant icon has gone down hill.  Clearly the professional waiter was even embarrassed.",Karen,8,2017-08-06 01:31:45,0,0,1,0,0,IN,659,109,3183,0.0025133521834747,1,1,False,0,0,1,0,0,1
-w6PFCqwLm_XFJvoE3QeUQ,HNBRS66Jd3YYSd__tYwCGg,_0QZGrg91aaiMhh7tQyYYg,2.0,2018-03-20 16:55:27,"We were there for lunch. A nicely located place overlooking the water. Nice service. Interesting menu. Food very nicely served. Only ... do not go very hungry to this restaurant. We waited for the food very, very long, even though the restaurant was not full. After placing orders, we were not ofered any bread, chips, anything. When we got the main course (fish), it was completely cold. The service offered to heat the dish. After reheating, the dish was slightly warm. I did not think that a cold dish was served in a place like this. I do not recommend this place.",Krysia,337,2011-06-04 23:52:38,36,364,65,131,4,FL,568,102,5437,0.06198271105389,1,1,False,0,0,0,0,0,0
7zhzCoacrtSWkfbfEF7k8Q,IRudTdm47zXSXH72kvvh2w,1QVB0_-piu0GXes87BXeGw,4.0,2019-09-03 21:34:09,"Surprisingly, for a place named ""Daddy Dawgs"", id have to say the hot dog (pretzel dog) was my least favorite. Very basic. The burger however was very good, they let you add up to 10 toppings which was pretty nice. All and all for a low cost fast food place not bad at all. 4 stars, would definitely try it out for lunch again sometime.",John,44,2014-11-09 01:34:09,340,80,6,54,4,FL,336,65,4184,0.0105162523900573,1,1,False,0,0,0,0,0,0
k_v4wlqJSmdg_YtPpqgNsw,PyHnLBseboYWRGX0JvA21w,Apz4sB97NRa7iTPpznQLFA,5.0,2018-06-06 21:06:44,The Longway is a very lovely space with great food and a friendly hospitable staff. Very much enjoyed my visit.,M,13,2017-09-26 19:47:30,0,3,0,0,0,LA,111,20,3132,0.0041507024265644,1,1,False,1,1,0,0,0,2
KzWlS0wn8KyggYvPwotpFA,nho8uyaiiSqYrMzhKsYOLg,QjQ-gtUnkne7jch0OLsPIg,3.0,2018-12-24 06:13:01,"Went in with my family for a late dinner after Christmas shopping. Saw only two burgers on the menu and that in and of itself was a disappointment. I ordered the seafood omelet instead which was very good. 

My wife ordered French toast which came bare, no powdered sugar, no butter and it was dry and almost inedible. 

Service was ok, got a refill of iced tea, well just tea cause they didnt put ice in it. 

Overall not a terrible experience but it certainly could have been better, for me (more burger options I really just wanted a mushroom swiss, I'm selfish at times) for the wife, having the French toast come with at least powdered sugar or the option for it",Henry,8,2016-01-11 03:44:20,13,2,0,0,0,NV,667,123,3756,0.0021299254526091,1,1,False,0,0,0,0,0,0
I3l1DikdIiWB_quO60RrLA,s0wgcbixF93kXH95Z5T5OQ,FuwM02obw0PhqNdZVE6ugg,5.0,2018-12-23 17:27:34,"Great crepes, great atmosphere. I had been wanting to try this place for a while and it lived up to my expectations for sure",Brianna,17,2017-10-14 15:51:07,204,6,0,0,0,FL,124,24,3114,0.0054592164418754,1,1,False,1,1,0,0,0,2
